,Urban_DBT_C,Rural_DBT_C,Rural_Pres_Pa,MeteoData.Pre,8_TempProf_cur[20.0],8_PresProf_cur[20.0],8_sensor_idx_20.0
2004-08-01 02:30:00,25.414,20.902,99204.0,99203.0,301.674,99964.455,29.184445303066354
2004-08-01 02:35:00,24.662,20.498,99196.0,99202.861,301.74,99964.398,29.250661662127868
2004-08-01 02:40:00,24.346,20.588,99196.0,99202.722,301.796,99964.334,29.306850097995152
2004-08-01 02:45:00,24.05,21.172,99200.0,99202.583,301.848,99964.267,29.35902720221344
2004-08-01 02:50:00,23.802,21.43,99210.0,99202.444,301.922,99964.201,29.433253377219785
2004-08-01 02:55:00,23.56,21.552,99204.0,99202.306,302.006,99964.138,29.517503212619886
2004-08-01 03:00:00,23.402,21.048,99200.0,99202.167,302.079,99964.078,29.590732459648564
2004-08-01 03:05:00,23.352,21.038,99208.0,99202.583,302.138,99964.029,29.649456099552538
2004-08-01 03:10:00,23.334,20.776,99208.0,99203.0,302.177,99963.989,29.688142749696738
2004-08-01 03:15:00,23.37,20.516,99202.0,99203.417,302.188,99964.105,29.698903241468486
2004-08-01 03:20:00,23.374,20.592,99200.0,99203.833,302.164,99964.348,29.67469810342169
2004-08-01 03:25:00,23.232,20.452,99200.0,99204.25,302.129,99964.879,29.63971756095765
2004-08-01 03:30:00,22.972,20.17,99196.0,99204.667,301.847,99965.614,29.357373315166683
2004-08-01 03:35:00,22.82,20.048,99198.0,99205.083,301.197,99966.279,28.70616354229884
2004-08-01 03:40:00,22.796,20.002,99200.0,99205.5,300.596,99966.885,28.10400840218142
2004-08-01 03:45:00,22.796,20.006,99204.0,99205.917,300.102,99967.436,27.609039576708653
2004-08-01 03:50:00,22.774,19.898,99204.0,99206.333,299.68,99967.939,27.18618766502823
2004-08-01 03:55:00,22.664,19.742,99206.0,99206.75,299.286,99968.408,26.79136682600091
2004-08-01 04:00:00,22.606,19.552,99210.0,99207.167,298.906,99968.854,26.410556823831143
2004-08-01 04:05:00,22.642000000000003,19.484,99210.0,99208.458,298.591,99969.178,26.09403069052587
2004-08-01 04:10:00,22.726,19.282,99208.0,99209.75,298.336,99969.444,25.8375869189897
2004-08-01 04:15:00,22.894,19.374,99206.0,99211.042,298.126,99969.674,25.626212056898396
2004-08-01 04:20:00,23.074,19.522,99210.0,99212.333,297.944,99969.878,25.44287813497931
2004-08-01 04:25:00,22.948,19.412,99206.0,99213.625,297.782,99970.061,25.27957007964693
2004-08-01 04:30:00,22.906,19.26,99204.0,99214.917,297.632,99970.228,25.128275484863877
2004-08-01 04:35:00,22.648,19.046,99208.0,99216.208,297.495,99970.379,24.98999728182332
2004-08-01 04:40:00,22.436,19.196,99208.0,99217.5,297.369,99970.516,24.862731017302963
2004-08-01 04:45:00,22.288,19.234,99212.0,99218.792,297.255,99970.64,24.74748046985343
2004-08-01 04:50:00,22.118,19.176,99204.0,99220.083,297.15,99970.75,24.641239063342653
2004-08-01 04:55:00,22.012,19.42,99200.0,99221.375,297.056,99970.849,24.546011865245475
2004-08-01 05:00:00,21.848000000000003,19.408,99212.0,99222.667,296.971,99970.937,24.459795327390168
2004-08-01 05:05:00,21.736,19.242,99218.0,99224.083,296.869,99971.08,24.356483369090142
2004-08-01 05:10:00,21.66,19.366000000000003,99222.0,99225.5,296.713,99971.323,24.199140633459763
2004-08-01 05:15:00,21.79,19.66,99226.0,99226.917,296.557,99971.478,24.0417241592138
2004-08-01 05:20:00,22.338,19.994,99222.0,99228.333,296.433,99971.572,23.916326232880465
2004-08-01 05:25:00,22.162,20.234,99216.0,99229.75,296.356,99971.615,23.83798532411589
2004-08-01 05:30:00,21.972,20.4,99214.0,99231.167,296.319,99971.617,23.799695360470196
2004-08-01 05:35:00,22.004,20.184,99220.0,99232.583,296.31,99971.587,23.789438875424764
2004-08-01 05:40:00,21.95,20.73,99228.0,99234.0,296.32,99971.536,23.79820407393254
2004-08-01 05:45:00,22.04,21.054,99234.0,99235.417,296.34,99971.472,23.816979323693943
2004-08-01 05:50:00,22.178,21.458,99228.0,99236.833,296.36,99971.415,23.835761228372576
2004-08-01 05:55:00,22.208,22.052,99232.0,99238.25,296.384,99971.361,23.858553107596663
2004-08-01 06:00:00,22.216,22.234,99234.0,99239.667,296.414,99971.29,23.887342977459923
2004-08-01 06:05:00,22.216,22.638,99234.0,99241.292,296.442,99971.239,23.913967343294416
2004-08-01 06:10:00,22.224,22.98,99232.0,99242.917,296.476,99971.184,23.94660062767491
2004-08-01 06:15:00,22.182,23.166,99240.0,99244.542,296.52,99971.12,23.98924684544005
2004-08-01 06:20:00,22.228335832,23.22,99234.0,99246.167,296.572,99971.046,24.039900829839667
2004-08-01 06:25:00,22.225562218,23.286,99238.0,99247.792,296.538,99971.013,24.004410431254485
2004-08-01 06:30:00,22.222788606,23.48,99238.0,99249.417,296.585,99970.95,24.050062866675034
2004-08-01 06:35:00,22.220014994,23.56,99248.0,99251.042,296.681,99970.817,24.144756716283098
2004-08-01 06:40:00,22.217241378,23.708,99244.0,99252.667,296.863,99970.579,24.325537739445508
2004-08-01 06:45:00,22.214467766,23.854,99242.0,99254.292,296.967,99970.526,24.428313808867472
2004-08-01 06:50:00,22.211694154,24.0,99246.0,99255.917,297.178,99970.23,24.638101626063303
2004-08-01 06:55:00,22.20892054,24.344,99246.0,99257.542,297.295,99970.175,24.75390007135286
2004-08-01 07:00:00,22.206146926,24.426,99256.0,99259.167,297.502,99969.891,24.95968600466972
2004-08-01 07:05:00,22.203373314,24.848,99258.0,99257.639,297.911,99969.574,25.370565016765397
2004-08-01 07:10:00,22.2005997,25.042,99260.0,99256.111,298.388,99969.105,25.849456271347606
2004-08-01 07:15:00,22.197826086,25.156,99270.0,99254.583,298.644,99968.851,26.107080993241766
2004-08-01 07:20:00,22.195052474,25.222,99264.0,99253.056,298.824,99968.644,26.28859072630729
2004-08-01 07:25:00,22.192278862,25.604000000000003,99256.0,99251.528,298.993,99968.446,26.459087769339078
2004-08-01 07:30:00,22.189505246,25.732,99260.0,99250.0,299.151,99968.251,26.61856600076345
2004-08-01 07:35:00,22.186731634,25.84,99262.0,99248.472,299.324,99968.046,26.79306791683274
2004-08-01 07:40:00,22.183958022,26.33,99260.0,99246.944,299.501,99967.837,26.97157603423085
2004-08-01 07:45:00,22.181184408,26.524,99258.0,99245.417,299.69,99967.621,27.16210355635485
2004-08-01 07:50:00,22.178410794,26.986,99254.0,99243.889,299.881,99967.404,27.354636700942137
2004-08-01 07:55:00,22.175637182,27.21,99252.0,99242.361,300.074,99967.186,27.549174624263742
2004-08-01 08:00:00,22.172863568,27.228,99246.0,99240.833,300.265,99966.967,27.741708998672152
2004-08-01 08:05:00,22.170089956,27.286,99252.0,99239.056,300.448,99966.763,27.926457088147117
2004-08-01 08:10:00,22.167316342,27.406,99246.0,99237.278,300.63,99966.56,28.110206509129057
2004-08-01 08:15:00,22.164542728,27.882,99240.0,99235.5,300.812,99966.355,28.29395589605315
2004-08-01 08:20:00,22.161769116,28.458,99242.0,99233.722,300.997,99966.149,28.480712424897717
2004-08-01 08:25:00,22.158995502,28.684,99240.0,99231.944,301.189,99965.939,28.67448198416014
2004-08-01 08:30:00,22.156221888,29.08,99246.0,99230.167,301.387,99965.725,28.874261677503853
2004-08-01 08:35:00,22.153448276,29.056,99242.0,99228.389,301.582,99965.512,29.071038572668897
2004-08-01 08:40:00,22.150674664,29.394,99236.0,99226.611,301.781,99965.297,29.271824029490688
2004-08-01 08:45:00,22.147901048,29.734,99232.0,99224.833,301.98,99965.082,29.472611318465624
2004-08-01 08:50:00,22.145127436,30.148000000000003,99238.0,99223.056,302.181,99964.866,29.675402965438423
2004-08-01 08:55:00,22.142353824,30.388,99230.0,99221.278,302.388,99964.647,29.884207555061437
2004-08-01 09:00:00,22.13958021,30.630000000000003,99234.0,99219.5,302.598,99964.427,30.096019601535318
2004-08-01 09:05:00,22.136806596,30.508,99234.0,99215.542,302.766,99964.266,30.26770133648091
2004-08-01 09:10:00,22.134032984,30.614,99232.0,99211.583,302.92,99964.115,30.425366204372096
2004-08-01 09:15:00,22.131259372,30.522,99222.0,99207.625,303.071,99963.966,30.580028975151322
2004-08-01 09:20:00,22.128485756,30.862,99224.0,99203.667,303.224,99963.816,30.736698746621755
2004-08-01 09:25:00,22.125712144,31.174,99228.0,99199.708,303.379,99963.664,30.895375590446406
2004-08-01 09:30:00,22.122938532,31.7,99222.0,99195.75,303.535,99963.511,31.05505648034358
2004-08-01 09:35:00,22.120164916,31.954,99216.0,99191.792,303.69,99963.358,31.21373875809934
2004-08-01 09:40:00,22.117391304,31.908000000000005,99206.0,99187.833,303.846,99963.205,31.37342772808529
2004-08-01 09:45:00,22.114617692,31.816000000000003,99206.0,99183.875,304.002,99963.051,31.533118555720307
2004-08-01 09:50:00,22.111844078,32.226,99210.0,99179.917,304.158,99962.896,31.69281211748853
2004-08-01 09:55:00,22.109070464,32.384,99200.0,99175.958,304.315,99962.74,31.85351155435228
2004-08-01 10:00:00,22.106296852,32.59,99194.0,99172.0,304.473,99962.583,32.01521513957766
2004-08-01 10:05:00,22.103523238,32.57,99182.0,99167.597,304.635,99962.419,32.18131725192973
2004-08-01 10:10:00,22.100749626,32.494,99190.0,99163.194,304.796,99962.254,32.346420381078076
2004-08-01 10:15:00,22.097976012,32.826,99184.0,99158.792,304.954,99962.09,32.50852073613589
2004-08-01 10:20:00,22.095202398,32.904,99176.0,99154.389,305.116,99961.925,32.67463447885348
2004-08-01 10:25:00,22.092428786,32.994,99182.0,99149.986,305.28,99961.758,32.842755329150066
2004-08-01 10:30:00,22.089655174,32.982,99170.0,99145.583,305.446,99961.59,33.01288423397227
2004-08-01 10:35:00,22.086881558,33.344,99166.0,99141.181,305.607,99961.423,33.17800562012792
2004-08-01 10:40:00,22.084107946,33.614,99164.0,99136.778,305.765,99961.257,33.34012581552122
2004-08-01 10:45:00,22.081334334,33.878,99158.0,99132.375,305.922,99961.092,33.50124859598009
2004-08-01 10:50:00,22.078560718,33.83,99158.0,99127.972,306.079,99960.926,33.66237456685536
2004-08-01 10:55:00,22.075787106,34.214,99140.0,99123.569,306.236,99960.76,33.82350460540732
2004-08-01 11:00:00,22.073013494,34.506,99140.0,99119.167,306.391,99960.594,33.98263298469533
2004-08-01 11:05:00,22.07023988,34.154,99140.0,99114.319,306.533,99960.45,34.12914855188211
2004-08-01 11:10:00,22.067466266,34.652,99136.0,99109.472,306.675,99960.309,34.275670002713696
2004-08-01 11:15:00,22.064692654,34.668,99134.0,99104.625,306.819,99960.166,34.4241987503093
2004-08-01 11:20:00,22.061919042,34.760000000000005,99118.0,99099.778,306.965,99960.022,34.57473575463075
2004-08-01 11:25:00,22.059145426,34.642,99124.0,99094.931,307.112,99959.877,34.7262786078515
2004-08-01 11:30:00,22.056371814,34.994,99116.0,99090.083,307.259,99959.731,34.87782573674764
2004-08-01 11:35:00,22.053598202,35.056,99116.0,99085.236,307.404,99959.586,35.027372094676196
2004-08-01 11:40:00,22.050824588,35.424,99114.0,99080.389,307.55,99959.44,35.177924314183485
2004-08-01 11:45:00,22.048050974,35.516000000000005,99102.0,99075.542,307.695,99959.294,35.32747823175282
2004-08-01 11:50:00,22.045277362,35.538,99098.0,99070.694,307.84,99959.148,35.47703725456256
2004-08-01 11:55:00,22.042503748,35.734,99092.0,99065.847,307.985,99959.001,35.62659871812758
2004-08-01 12:00:00,22.039730134,35.722,99092.0,99061.0,308.13,99958.854,35.776164395938736
2004-08-01 12:05:00,22.036956522,35.906,99092.0,99053.986,308.253,99958.737,35.905637347171876
2004-08-01 12:10:00,22.034182908,35.848,99094.0,99046.972,308.358,99958.63,36.01707739388411
2004-08-01 12:15:00,22.031409296,35.858,99086.0,99039.958,308.456,99958.527,36.12150723951987
2004-08-01 12:20:00,22.028635682,36.008,99080.0,99032.944,308.554,99958.423,36.22594068917732
2004-08-01 12:25:00,22.025862068,36.528,99068.0,99025.931,308.653,99958.318,36.3313795326232
2004-08-01 12:30:00,22.023088456,36.654,99058.0,99018.917,308.75,99958.214,36.4348192768698
2004-08-01 12:35:00,22.020314844,36.592,99044.0,99011.903,308.84,99958.112,36.531246176517584
2004-08-01 12:40:00,22.017541228,36.522000000000006,99038.0,99004.889,308.927,99958.011,36.62466990270667
2004-08-01 12:45:00,22.014767616,36.49,99034.0,98997.875,309.013,99957.911,36.71709580447015
2004-08-01 12:50:00,22.011994004,36.834,99026.0,98990.861,309.096,99957.812,36.806518255109324
2004-08-01 12:55:00,22.009220390000003,36.574,99020.0,98983.847,309.178,99957.712,36.894940909462434
2004-08-01 13:00:00,22.006446776,36.834,99016.0,98976.833,309.259,99957.613,36.98236548191727
2004-08-01 13:05:00,22.003673164,36.754000000000005,99012.0,98973.056,309.291,99957.576,37.017808198879834
2004-08-01 13:10:00,22.00089955,36.728,98992.0,98969.278,309.298,99957.554,37.02819484018403
2004-08-01 13:15:00,21.998125936,36.718,98990.0,98965.5,309.301,99957.535,37.034573035539665
2004-08-01 13:20:00,21.995352324,36.822,98982.0,98961.722,309.305,99957.514,37.041952554671184
2004-08-01 13:25:00,21.992578712,36.888,98970.0,98957.944,309.309,99957.493,37.04933232678388
2004-08-01 13:30:00,21.989805096,37.288,98964.0,98954.167,309.309,99957.473,37.05270078551467
2004-08-01 13:35:00,21.987031484,37.244,98956.0,98950.389,309.293,99957.46,37.04003011548252
2004-08-01 13:40:00,21.984257872,37.202,98960.0,98946.611,309.297,99957.44,37.04741127294977
2004-08-01 13:45:00,21.981484258,37.512,98958.0,98942.833,309.321,99957.411,37.07484313590248
2004-08-01 13:50:00,21.978710644,37.818,98962.0,98939.056,309.348,99957.38,37.10528181278244
2004-08-01 13:55:00,21.975937032,37.918,98960.0,98935.278,309.371,99957.35,37.13171125161114
2004-08-01 14:00:00,21.973163418,37.382,98958.0,98931.5,309.39,99957.323,37.15413220123662
2004-08-01 14:05:00,21.970389806,36.94,98960.0,98929.514,309.388,99957.32,37.15390519084747
2004-08-01 14:10:00,21.967616192,37.258,98940.0,98927.528,309.378,99957.322,37.145658913528166
2004-08-01 14:15:00,21.964842578,37.414,98934.0,98925.542,309.367,99957.324,37.13640959503181
2004-08-01 14:20:00,21.962068966,37.072,98926.0,98923.556,309.357,99957.325,37.12816228562883
2004-08-01 14:25:00,21.959295352,36.692,98924.0,98921.569,309.348,99957.325,37.12091789972163
2004-08-01 14:30:00,21.956521738,36.578,98920.0,98919.583,309.339,99957.324,37.11367167136382
2004-08-01 14:35:00,21.953748126,36.352,98918.0,98917.597,309.324,99957.326,37.100410078813354
2004-08-01 14:40:00,21.950974514,36.208,98922.0,98915.611,309.307,99957.326,37.08514058259499
2004-08-01 14:45:00,21.948200898,36.22,98928.0,98913.625,309.292,99957.324,37.07187517426382
2004-08-01 14:50:00,21.945427286,36.276,98926.0,98911.639,309.281,99957.316,37.06261636264202
2004-08-01 14:55:00,21.942653674,36.198,98922.0,98909.653,309.281,99957.296,37.064380016930556
2004-08-01 15:00:00,21.93988006,36.052,98922.0,98907.667,309.462,99957.042,37.247483170085104
2004-08-01 15:05:00,21.937106446,36.0,98932.0,98904.167,309.508,99957.021,37.2967455033222
2004-08-01 15:10:00,21.934332834,35.94,98928.0,98900.667,309.48,99957.04,37.27181924446796
2004-08-01 15:15:00,21.931559222,35.856,98930.0,98897.167,309.421,99957.073,37.21581033317102
2004-08-01 15:20:00,21.928785606,35.86,98924.0,98893.667,309.374,99957.096,37.17182824195436
2004-08-01 15:25:00,21.926011994,35.814,98922.0,98890.167,309.335,99957.116,37.135867261458884
2004-08-01 15:30:00,21.923238382,35.694,98914.0,98886.667,309.302,99957.131,37.105919693979274
2004-08-01 15:35:00,21.920464766,35.762,98908.0,98883.167,309.284,99957.14,37.09101268522613
2004-08-01 15:40:00,21.917691154,35.784,98898.0,98879.667,309.275,99957.142,37.08512717971547
2004-08-01 15:45:00,21.914917542,35.524,98880.0,98876.167,309.269,99957.143,37.08225009048431
2004-08-01 15:50:00,21.912143928,35.38,98868.0,98872.667,309.267,99957.142,37.08338374609269
2004-08-01 15:55:00,21.909370314,35.404,98866.0,98869.167,309.265,99957.139,37.08451572875032
2004-08-01 16:00:00,21.906596702,35.29600000000001,98862.0,98865.667,309.266,99957.135,37.088656361244546
2004-08-01 16:05:00,21.903823088000003,35.480000000000004,98860.0,98865.722,309.205,99957.223,37.02749326153253
2004-08-01 16:10:00,21.901049476,35.803999999999995,98854.0,98865.778,309.106,99957.337,36.928232801818524
2004-08-01 16:15:00,21.898275862,35.946,98850.0,98865.833,308.986,99957.459,36.80791424604632
2004-08-01 16:20:00,21.895502248,36.266000000000005,98848.0,98865.889,308.877,99957.573,36.69862225832088
2004-08-01 16:25:00,21.892728636,36.486,98854.0,98865.944,308.772,99957.684,36.59334105521924
2004-08-01 16:30:00,21.889955024,36.304,98872.0,98866.0,308.677,99957.788,36.49808418091948
2004-08-01 16:35:00,21.887181408,36.328,98884.0,98866.056,308.579,99957.891,36.39981695675834
2004-08-01 16:40:00,21.884407796,36.306,98882.0,98866.111,308.482,99957.991,36.30255109163255
2004-08-01 16:45:00,21.881634184,36.188,98884.0,98866.167,308.386,99958.089,36.20628568291005
2004-08-01 16:50:00,21.878860568,36.042,98876.0,98866.222,308.295,99958.182,36.11503245390105
2004-08-01 16:55:00,21.876086956,35.762,98862.0,98866.278,308.206,99958.272,36.0257819501947
2004-08-01 17:00:00,21.873313344,35.338,98856.0,98866.333,308.121,99958.358,35.94054137259616
2004-08-01 17:05:00,21.87053973,34.976,98854.0,98870.083,307.993,99958.506,35.80891790167777
2004-08-01 17:10:00,21.867766116,34.706,98850.0,98873.833,307.846,99958.666,35.658248482353144
2004-08-01 17:15:00,21.864992504,34.54,98856.0,98877.583,307.69,99958.831,35.49855866477077
2004-08-01 17:20:00,21.862218892,34.55,98864.0,98881.333,307.523,99959.014,35.32785398680977
2004-08-01 17:25:00,21.859445276,34.46,98862.0,98885.083,307.351,99959.2,35.15214009997834
2004-08-01 17:30:00,21.856671664,34.418,98854.0,98888.833,307.18,99959.387,34.977433897247295
2004-08-01 17:35:00,21.853898052,34.388,98854.0,98892.583,307.01,99959.573,34.80373358359674
2004-08-01 17:40:00,21.851124438,34.062,98876.0,98896.333,306.84,99959.759,34.63003694621182
2004-08-01 17:45:00,21.848350824,33.71,98886.0,98900.083,306.67,99959.947,34.45634574502782
2004-08-01 17:50:00,21.845577212,33.468,98892.0,98903.833,306.499,99960.134,34.281654295022975
2004-08-01 17:55:00,21.842803598,33.268,98892.0,98907.583,306.328,99960.322,34.10696741923596
2004-08-01 18:00:00,21.840029986,33.264,98886.0,98911.333,306.157,99960.511,33.93228511588296
2004-08-01 18:05:00,21.837256372,33.32,98886.0,98928.625,305.806,99960.95,33.56527493004438
2004-08-01 18:10:00,21.834482758,33.17,98886.0,98945.917,305.587,99961.236,33.330554336544196
2004-08-01 18:15:00,21.831709146,32.867999999999995,98886.0,98963.208,305.277,99961.547,33.00461993724741
2004-08-01 18:20:00,21.828935532,32.446000000000005,98900.0,98980.5,305.085,99961.765,32.796970596749816
2004-08-01 18:25:00,21.826161918,31.984,98902.0,98997.792,304.923,99961.962,32.61940857626547
2004-08-01 18:30:00,21.823388306,31.6,98896.0,99015.083,304.744,99962.163,32.42482404980677
2004-08-01 18:35:00,21.820614694,31.482,98912.0,99032.375,304.558,99962.367,32.22324365680436
2004-08-01 18:40:00,21.817841078,31.494,98930.0,99049.667,304.356,99962.577,32.00564828032782
2004-08-01 18:45:00,21.815067466,31.15,98938.0,99066.958,304.153,99962.79,31.787077206918752
2004-08-01 18:50:00,21.812293854,30.832,98950.0,99084.25,303.949,99963.005,31.56752793783147
2004-08-01 18:55:00,21.80952024,30.896,98964.0,99101.542,303.753,99963.217,31.356019446051903
2004-08-01 19:00:00,21.806746626,30.724,98970.0,99118.833,303.563,99963.425,31.150545691088098
2004-08-01 19:05:00,21.803973014,30.774,98996.0,99142.528,303.258,99963.822,30.82436894023016
2004-08-01 19:10:00,21.801199402,31.47,99018.0,99166.222,302.892,99964.269,30.437143943746833
2004-08-01 19:15:00,21.798425786,32.05,99058.0,99189.917,302.307,99964.852,29.830603586736743
2004-08-01 19:20:00,21.795652174,31.448,99112.0,99213.611,301.749,99965.414,29.25118873727621
2004-08-01 19:25:00,21.792878562,30.588,99128.0,99237.306,301.355,99965.881,28.836115309987406
2004-08-01 19:30:00,21.790104946,29.902,99146.0,99261.0,300.988,99966.334,28.448144550214863
2004-08-01 19:35:00,21.787331334,28.992,99136.0,99284.694,300.611,99966.793,28.050214884350225
2004-08-01 19:40:00,21.784557722,28.522,99166.0,99308.389,300.235,99967.252,27.653343070709127
2004-08-01 19:45:00,21.781784108,28.338,99194.0,99332.083,299.874,99967.705,27.271551021618848
2004-08-01 19:50:00,21.779010494,28.366,99232.0,99355.778,299.513,99968.158,26.88981274907411
2004-08-01 19:55:00,21.776236882,28.314,99270.0,99379.472,299.144,99968.617,26.500121564384983
2004-08-01 20:00:00,21.773463268,27.912,99324.0,99403.167,298.772,99969.078,26.107482003126563
2004-08-01 20:05:00,21.770689656,27.176,99346.0,99399.444,298.635,99969.21,25.973576515354353
2004-08-01 20:10:00,21.767916042,26.23,99352.0,99395.722,298.522,99969.312,25.86368114841912
2004-08-01 20:15:00,21.765142428,25.456,99360.0,99392.0,298.412,99969.413,25.756787566157982
2004-08-01 20:20:00,21.762368816,25.006,99372.0,99388.278,298.315,99969.509,25.662909139854264
2004-08-01 20:25:00,21.759595204,24.502,99392.0,99384.556,298.223,99969.601,25.574033716655038
2004-08-01 20:30:00,21.756821588,24.144,99400.0,99380.833,298.132,99969.691,25.486157268329634
2004-08-01 20:35:00,21.754047976,23.792,99402.0,99377.111,298.038,99969.782,25.395273864313936
2004-08-01 20:40:00,21.751274364,23.264,99438.0,99373.389,297.947,99969.871,25.307391981111607
2004-08-01 20:45:00,21.748500748,23.18,99462.0,99369.667,297.853,99969.96,25.216503082085694
2004-08-01 20:50:00,21.745727136,23.326,99488.0,99365.944,297.763,99970.047,25.129618365093165
2004-08-01 20:55:00,21.742953524,23.782,99502.0,99362.222,297.67,99970.132,25.039724024198847
2004-08-01 21:00:00,21.74017991,23.644,99506.0,99358.5,297.605,99970.201,24.977863345444405
2004-08-01 21:05:00,21.737406296,23.496,99476.0,99324.611,297.643,99970.145,25.044974298441332
2004-08-01 21:10:00,21.734632684,23.238,99452.0,99290.722,297.707,99970.069,25.138139115122726
2004-08-01 21:15:00,21.731859072,23.042,99444.0,99256.833,297.771,99969.992,25.231328337057107
2004-08-01 21:20:00,21.729085456,23.304,99430.0,99222.944,297.836,99969.91,25.325540713365
2004-08-01 21:25:00,21.726311844,23.324,99426.0,99189.056,297.902,99969.825,25.42077739869859
2004-08-01 21:30:00,21.723538232,23.814,99386.0,99155.167,297.977,99969.731,25.525054037799407
2004-08-01 21:35:00,21.720764618,24.018,99326.0,99121.278,298.059,99969.628,25.636367538782906
2004-08-01 21:40:00,21.717991004,23.876,99262.0,99087.389,298.175,99969.51,25.781783362013584
2004-08-01 21:45:00,21.715217392,24.604,99228.0,99053.5,298.267,99969.394,25.903173150151417
2004-08-01 21:50:00,21.712443778,25.156,99202.0,99019.611,298.355,99969.263,26.020570011004168
2004-08-01 21:55:00,21.709670164,24.682,99164.0,98985.722,298.461,99969.108,26.156027360083215
2004-08-01 22:00:00,21.706896552,24.604,99126.0,98951.833,298.574,99968.923,26.298513111468992
2004-08-01 22:05:00,21.704122938,24.662,99092.0,98951.764,298.64,99968.915,26.36475930055383
2004-08-01 22:10:00,21.701349326,24.076,99064.0,98951.694,298.624,99969.005,26.34885014404108
2004-08-01 22:15:00,21.698575712,24.156,99018.0,98951.625,298.541,99969.161,26.265800328198623
2004-08-01 22:20:00,21.695802098,24.404,98962.0,98951.556,298.405,99969.34,26.129614759787728
2004-08-01 22:25:00,21.693028486,24.528,98938.0,98951.486,298.267,99969.509,25.99141544039088
2004-08-01 22:30:00,21.690254874,24.848,98900.0,98951.417,298.134,99969.665,25.858218608076527
2004-08-01 22:35:00,21.687481258,24.944,98852.0,98951.347,298.018,99969.807,25.74206035621728
2004-08-01 22:40:00,21.684707646,24.894,98846.0,98951.278,297.905,99969.943,25.62890477115144
2004-08-01 22:45:00,21.681934034,24.028,98854.0,98951.208,297.799,99970.072,25.522764473361008
2004-08-01 22:50:00,21.67916042,23.65,98878.0,98951.139,297.694,99970.198,25.417623563301447
2004-08-01 22:55:00,21.676386806,23.602,98892.0,98951.069,297.595,99970.319,25.31849673980537
2004-08-01 23:00:00,21.673613194,23.546,98896.0,98951.0,297.496,99970.438,25.219367237837787
2004-08-01 23:05:00,21.67083958,23.79,98892.0,98956.764,297.41,99970.537,25.12823009336921
