,Urban_DBT_C,Rural_DBT_C,Rural_Pres_Pa,MeteoData.Pre,3_TempProf_cur[20.0],3_PresProf_cur[20.0],3_sensor_idx_20.0
2004-03-01 01:30:00,1.316,0.022,99626.0,99621.0,274.899,99999.233,2.047098598644027
2004-03-01 01:35:00,1.3,-0.05,99626.0,99620.25,274.673,99999.362,1.8215470337241868
2004-03-01 01:40:00,1.238,-0.156,99622.0,99619.5,274.827,99999.337,1.9762871445836936
2004-03-01 01:45:00,1.12,-0.168,99622.0,99618.75,274.582,99999.476,1.7317214909335803
2004-03-01 01:50:00,1.106,-0.18,99620.0,99618.0,274.757,99999.441,1.9074772376580995
2004-03-01 01:55:00,1.032,-0.248,99620.0,99617.25,274.501,99999.585,1.651902159983024
2004-03-01 02:00:00,1.062,-0.228,99620.0,99616.5,274.684,99999.546,1.8356642008666881
2004-03-01 02:05:00,0.984,-0.214,99620.0,99616.944,274.426,99999.673,1.5771304443314307
2004-03-01 02:10:00,0.936,-0.2679999999999999,99616.0,99617.389,274.649,99999.59,1.7999586027197552
2004-03-01 02:15:00,0.834,-0.27,99616.0,99617.833,274.39,99999.713,1.5404212711798095
2004-03-01 02:20:00,0.818,-0.39,99618.0,99618.278,274.622,99999.622,1.7722524940261906
2004-03-01 02:25:00,0.788,-0.474,99616.0,99618.722,274.364,99999.741,1.5137137794332602
2004-03-01 02:30:00,0.806,-0.5640000000000001,99612.0,99619.167,274.602,99999.644,1.7515463001321336
2004-03-01 02:35:00,0.6699999999999999,-0.682,99614.0,99619.611,274.344,99999.761,1.4930066799815336
2004-03-01 02:40:00,0.664,-0.672,99616.0,99620.056,274.585,99999.658,1.733837189555743
2004-03-01 02:45:00,0.6839999999999999,-0.784,99620.0,99620.5,274.331,99999.768,1.4792970894561108
2004-03-01 02:50:00,0.614,-0.788,99616.0,99620.944,274.578,99999.658,1.7261288136222106
2004-03-01 02:55:00,0.5900000000000001,-0.8160000000000001,99614.0,99621.389,274.33,99999.761,1.4775895946646074
2004-03-01 03:00:00,0.588,-0.85,99616.0,99621.833,274.581,99999.644,1.7284195183324869
2004-03-01 03:05:00,0.518,-1.066,99610.0,99625.806,274.336,99999.756,1.4801097483575063
2004-03-01 03:10:00,0.444,-1.216,99602.0,99629.778,274.555,99999.673,1.6961453769513355
2004-03-01 03:15:00,0.4859999999999999,-1.044,99604.0,99633.75,274.31,99999.787,1.4478441469711925
2004-03-01 03:20:00,0.4439999999999999,-0.994,99610.0,99637.722,274.52,99999.708,1.6548692256330355
2004-03-01 03:25:00,0.466,-0.992,99612.0,99641.694,274.285,99999.817,1.4165806102636793
2004-03-01 03:30:00,0.438,-0.936,99614.0,99645.667,274.487,99999.741,1.6155949760129147
2004-03-01 03:35:00,0.406,-0.974,99622.0,99649.639,274.271,99999.84,1.396323609384524
2004-03-01 03:40:00,0.396,-1.06,99632.0,99653.611,274.46,99999.77,1.582326466909251
2004-03-01 03:45:00,0.29,-1.106,99642.0,99657.583,274.252,99999.864,1.3710645543985152
2004-03-01 03:50:00,0.2239999999999999,-1.186,99644.0,99661.556,274.43,99999.799,1.5460561299793767
2004-03-01 03:55:00,0.2319999999999999,-1.296,99654.0,99665.528,274.235,99999.886,1.3478065635160874
2004-03-01 04:00:00,0.2679999999999999,-1.232,99656.0,99669.5,274.404,99999.825,1.513790016944938
2004-03-01 04:05:00,0.206,-1.27,99652.0,99672.569,274.189,99999.963,1.2962779171757575
2004-03-01 04:10:00,0.194,-1.278,99656.0,99675.639,274.297,99999.984,1.4019772321013306
2004-03-01 04:15:00,0.238,-1.29,99656.0,99678.708,274.071,100000.133,1.1734684119915073
2004-03-01 04:20:00,0.188,-1.32,99662.0,99681.778,274.165,100000.16,1.265159033669704
2004-03-01 04:25:00,0.044,-1.334,99670.0,99684.847,273.939,100000.307,1.036653810748362
2004-03-01 04:30:00,-0.018,-1.356,99668.0,99687.917,274.045,100000.326,1.1403486333238675
2004-03-01 04:35:00,0.024,-1.34,99672.0,99690.986,273.818,100000.474,0.9108483789620436
2004-03-01 04:40:00,-0.0099999999999999,-1.408,99676.0,99694.056,273.928,100000.489,1.0185430096091181
2004-03-01 04:45:00,-0.122,-1.614,99686.0,99697.125,273.704,100000.634,0.792048078791936
2004-03-01 04:50:00,-0.112,-1.682,99688.0,99700.194,273.817,100000.647,0.9027438121325986
2004-03-01 04:55:00,-0.086,-1.6780000000000002,99692.0,99703.264,273.583,100000.797,0.6662484518417386
2004-03-01 05:00:00,-0.1699999999999999,-1.6919999999999995,99690.0,99706.333,273.704,100000.804,0.7849455472328941
2004-03-01 05:05:00,-0.29,-1.784,99696.0,99710.278,273.474,100000.944,0.5517639220568071
2004-03-01 05:10:00,-0.284,-1.87,99696.0,99714.222,273.61,100000.933,0.6847708317156957
2004-03-01 05:15:00,-0.278,-1.856,99698.0,99718.167,273.378,100001.072,0.449593264941484
2004-03-01 05:20:00,-0.3259999999999999,-1.8,99692.0,99722.111,273.524,100001.055,0.5926018434726643
2004-03-01 05:25:00,-0.354,-1.886,99698.0,99726.056,273.296,100001.192,0.3614322887509047
2004-03-01 05:30:00,-0.3259999999999999,-1.912,99708.0,99730.0,273.432,100001.18,0.494435001913871
2004-03-01 05:35:00,-0.39,-1.89,99716.0,99733.944,273.2,100001.32,0.25927191065181887
2004-03-01 05:40:00,-0.434,-1.88,99722.0,99737.889,273.341,100001.305,0.39727364040612656
2004-03-01 05:45:00,-0.266,-1.948,99720.0,99741.833,273.111,100001.443,0.1641169470517525
2004-03-01 05:50:00,-0.36,-1.98,99720.0,99745.778,273.25,100001.429,0.30011617695060977
2004-03-01 05:55:00,-0.344,-2.062,99720.0,99749.722,273.028,100001.563,0.07496855909641909
2004-03-01 06:00:00,-0.404,-2.104,99724.0,99753.667,273.164,100001.55,0.20796459842415516
2004-03-01 06:05:00,-0.506,-2.236,99730.0,99758.722,272.916,100001.729,-0.04402973800097243
2004-03-01 06:10:00,-0.448,-2.366,99738.0,99763.778,273.016,100001.766,0.05210875034561013
2004-03-01 06:15:00,-0.414,-2.296,99748.0,99768.833,272.764,100001.938,-0.2038841010760848
2004-03-01 06:20:00,-0.4859999999999999,-2.316,99750.0,99773.889,272.878,100001.955,-0.09375222501830649
2004-03-01 06:25:00,-0.416,-2.256,99752.0,99778.944,272.643,100002.107,-0.3327401998978985
2004-03-01 06:30:00,-0.424,-2.214,99752.0,99784.0,272.774,100002.103,-0.20561508563207553
2004-03-01 06:35:00,-0.528,-2.284,99758.0,99789.056,272.345,100002.362,-0.6386302133803383
2004-03-01 06:40:00,-0.474,-2.38,99766.0,99794.111,272.45,100002.35,-0.5375249273783425
2004-03-01 06:45:00,-0.404,-2.472,99772.0,99799.167,272.204,100002.513,-0.7874911199132271
2004-03-01 06:50:00,-0.372,-2.53,99776.0,99804.222,272.411,100002.433,-0.5843813641776023
2004-03-01 06:55:00,-0.474,-2.5,99778.0,99809.278,272.175,100002.578,-0.8243479097026807
2004-03-01 07:00:00,-0.394,-2.398,99780.0,99814.333,272.369,100002.499,-0.6342493990418916
2004-03-01 07:05:00,-0.5,-2.332,99784.0,99818.931,272.122,100002.67,-0.8848362927801077
2004-03-01 07:10:00,-0.4439999999999999,-2.21,99794.0,99823.528,272.294,100002.616,-0.7163761150444543
2004-03-01 07:15:00,-0.43,-2.064,99806.0,99828.125,272.055,100002.76,-0.9589714464548251
2004-03-01 07:20:00,-0.3299999999999999,-1.868,99806.0,99832.722,272.246,100002.678,-0.7715270038073072
2004-03-01 07:25:00,-0.322,-1.7719999999999998,99812.0,99837.319,272.02,100002.813,-1.0011158907559548
2004-03-01 07:30:00,-0.3379999999999999,-1.7,99816.0,99841.917,272.227,100002.717,-0.7976798755674963
2004-03-01 07:35:00,-0.358,-1.61,99824.0,99846.514,271.962,100002.868,-1.0662671725266932
2004-03-01 07:40:00,-0.266,-1.464,99830.0,99851.111,272.215,100002.741,-0.8168387661635279
2004-03-01 07:45:00,-0.196,-1.338,99836.0,99855.708,271.969,100002.876,-1.0664229704638615
2004-03-01 07:50:00,-0.172,-1.25,99840.0,99860.306,272.251,100002.727,-0.7880069831365972
2004-03-01 07:55:00,-0.082,-1.168,99844.0,99864.903,272.027,100002.842,-1.0155916127392288
2004-03-01 08:00:00,0.056,-1.1,99850.0,99869.5,272.307,100002.691,-0.739184983417033
2004-03-01 08:05:00,0.112,-0.99,99850.0,99873.014,272.102,100002.794,-0.9469221460656172
2004-03-01 08:10:00,0.152,-0.8880000000000001,99856.0,99876.528,272.376,100002.646,-0.6756775193181284
2004-03-01 08:15:00,0.266,-0.8480000000000001,99870.0,99880.042,272.17,100002.747,-0.8844128643934823
2004-03-01 08:20:00,0.37,-0.7779999999999999,99870.0,99883.556,272.425,100002.607,-0.6321744917435126
2004-03-01 08:25:00,0.26,-0.6519999999999999,99876.0,99887.069,272.257,100002.684,-0.8029112362379465
2004-03-01 08:30:00,0.284,-0.5780000000000001,99872.0,99890.583,272.495,100002.551,-0.5676786921820849
2004-03-01 08:35:00,0.31,-0.408,99872.0,99894.097,272.348,100002.614,-0.717417635362608
2004-03-01 08:40:00,0.3339999999999999,-0.2739999999999999,99874.0,99897.611,272.568,100002.488,-0.5001905731685383
2004-03-01 08:45:00,0.386,-0.3,99874.0,99901.125,272.438,100002.54,-0.6329306437892228
2004-03-01 08:50:00,0.406,-0.21,99884.0,99904.639,272.643,100002.42,-0.43070826080787583
2004-03-01 08:55:00,0.512,-0.22,99886.0,99908.153,272.528,100002.463,-0.5484491534930385
2004-03-01 09:00:00,0.754,-0.126,99892.0,99911.667,272.724,100002.345,-0.35523240206879336
2004-03-01 09:05:00,0.61,-0.134,99888.0,99914.375,272.627,100002.369,-0.4543526963632303
2004-03-01 09:10:00,0.866,0.106,99890.0,99917.083,272.83,100002.236,-0.2535207251859788
2004-03-01 09:15:00,0.836,0.366,99894.0,99919.792,272.757,100002.242,-0.32864931375326023
2004-03-01 09:20:00,0.8880000000000001,0.626,99910.0,99922.5,272.955,100002.109,-0.13282261123634953
2004-03-01 09:25:00,0.8540000000000001,0.502,99918.0,99925.208,272.893,100002.106,-0.19695468406746386
2004-03-01 09:30:00,1.018,0.622,99918.0,99927.917,273.079,100001.976,-0.013133065913223163
2004-03-01 09:35:00,1.308,0.722,99920.0,99930.625,273.028,100001.965,-0.06626897011017263
2004-03-01 09:40:00,1.106,0.922,99922.0,99933.333,273.205,100001.836,0.10854854117667401
2004-03-01 09:45:00,0.982,0.908,99928.0,99936.042,273.166,100001.817,0.06740784154635548
2004-03-01 09:50:00,1.282,1.194,99928.0,99938.75,273.335,100001.689,0.23422090401726336
2004-03-01 09:55:00,1.194,1.168,99932.0,99941.458,273.308,100001.66,0.20507499083407765
2004-03-01 10:00:00,1.068,1.3199999999999998,99938.0,99944.167,273.475,100001.531,0.36988246181334716
2004-03-01 10:05:00,1.184,1.34,99934.0,99945.792,273.459,100001.491,0.352576741604139
2004-03-01 10:10:00,1.418,1.464,99932.0,99947.417,273.606,100001.369,0.49823222362817887
2004-03-01 10:15:00,1.112,1.474,99934.0,99949.042,273.581,100001.336,0.4719302210010028
2004-03-01 10:20:00,1.4620000000000002,1.534,99930.0,99950.667,273.741,100001.208,0.630580897081984
2004-03-01 10:25:00,1.508,1.526,99940.0,99952.292,273.738,100001.161,0.6262706667204725
2004-03-01 10:30:00,1.5539999999999998,1.656,99944.0,99953.917,273.904,100001.026,0.7909143661613598
2004-03-01 10:35:00,1.7259999999999998,1.8240000000000005,99952.0,99955.542,273.902,100000.977,0.7876020026291712
2004-03-01 10:40:00,1.804,1.928,99956.0,99957.167,274.06,100000.846,0.9442454356951089
2004-03-01 10:45:00,1.7280000000000002,2.012,99956.0,99958.792,274.061,100000.793,0.9439296236330392
2004-03-01 10:50:00,1.952,2.05,99954.0,99960.417,274.218,100000.661,1.0995698605023563
2004-03-01 10:55:00,2.064,2.3440000000000003,99960.0,99962.042,274.224,100000.605,1.1042515328156242
2004-03-01 11:00:00,2.394,2.514,99962.0,99963.667,274.38,100000.471,1.258887785671618
2004-03-01 11:05:00,2.262,2.686,99966.0,99962.111,274.436,100000.331,1.3160056546555552
2004-03-01 11:10:00,2.586,2.502,99968.0,99960.556,274.646,100000.106,1.5270739027271247
2004-03-01 11:15:00,2.534,2.4799999999999995,99970.0,99959.0,274.717,99999.949,1.5991817355416629
2004-03-01 11:20:00,2.66,2.478,99966.0,99957.444,274.951,99999.711,1.834246204286103
2004-03-01 11:25:00,2.74,2.846,99966.0,99955.889,275.06,99999.533,1.9443432939845025
2004-03-01 11:30:00,2.64,3.164,99962.0,99954.333,275.294,99999.292,2.179408544193336
2004-03-01 11:35:00,2.614,3.37,99964.0,99952.778,275.386,99999.121,2.272511131638794
2004-03-01 11:40:00,2.64,2.974,99968.0,99951.222,275.582,99998.901,2.469590834372923
2004-03-01 11:45:00,2.8880000000000003,2.934,99964.0,99949.667,275.66,99998.739,2.548700456302811
2004-03-01 11:50:00,2.928,2.988,99956.0,99948.111,275.842,99998.528,2.7317878656198786
2004-03-01 11:55:00,3.014,3.068,99952.0,99946.556,275.904,99998.375,2.7949039129717903
2004-03-01 12:00:00,3.13,3.656,99948.0,99945.0,276.069,99998.173,2.9609982599623663
2004-03-01 12:05:00,3.222,3.684,99950.0,99944.597,276.082,99998.109,2.9742681258789503
2004-03-01 12:10:00,3.71,3.944,99950.0,99944.194,276.219,99997.992,3.111515246689919
2004-03-01 12:15:00,3.616,4.122,99948.0,99943.792,276.236,99997.932,3.1287882740183477
2004-03-01 12:20:00,3.736,4.45,99942.0,99943.389,276.351,99997.822,3.2440378777699834
2004-03-01 12:25:00,3.946,3.94,99950.0,99942.986,276.356,99997.767,3.249313931156337
2004-03-01 12:30:00,4.05,4.036,99944.0,99942.583,276.461,99997.665,3.3545686002797765
2004-03-01 12:35:00,3.706,3.93,99948.0,99942.181,276.465,99997.611,3.3588446165105665
2004-03-01 12:40:00,3.916,4.282,99942.0,99941.778,276.568,99997.509,3.4620992585996646
2004-03-01 12:45:00,4.026,3.814,99944.0,99941.375,276.575,99997.455,3.4693766647911843
2004-03-01 12:50:00,4.034000000000001,4.09,99936.0,99940.972,276.677,99997.354,3.5716322263311895
2004-03-01 12:55:00,4.428,3.884,99938.0,99940.569,276.683,99997.299,3.577908803699927
2004-03-01 13:00:00,4.536,4.088,99934.0,99940.167,276.783,99997.2,3.678165116237608
2004-03-01 13:05:00,4.036,4.188000000000001,99936.0,99940.319,276.817,99997.098,3.7119694663667246
2004-03-01 13:10:00,4.228,4.0280000000000005,99934.0,99940.472,276.939,99996.95,3.8337507653979515
2004-03-01 13:15:00,4.246,3.848,99932.0,99940.625,276.968,99996.848,3.8625533515860866
2004-03-01 13:20:00,4.062,3.972,99932.0,99940.778,277.088,99996.704,3.9823371774248244
2004-03-01 13:25:00,4.256,4.758,99928.0,99940.931,277.115,99996.605,4.00914166911889
2004-03-01 13:30:00,4.484,4.45,99936.0,99941.083,277.243,99996.456,4.136923277671656
2004-03-01 13:35:00,4.39,3.978,99948.0,99941.236,277.28,99996.353,4.173726019740627
2004-03-01 13:40:00,4.656000000000001,3.868,99952.0,99941.389,277.415,99996.2,4.308504412229752
2004-03-01 13:45:00,4.336,3.924,99950.0,99941.542,277.456,99996.094,4.349305212606112
2004-03-01 13:50:00,4.376,4.106,99952.0,99941.694,277.587,99995.945,4.4800865830775365
2004-03-01 13:55:00,4.35,3.924,99948.0,99941.847,277.625,99995.842,4.517889109826683
2004-03-01 14:00:00,4.472,4.192,99948.0,99942.0,277.749,99995.697,4.641671434164209
2004-03-01 14:05:00,4.548,4.558,99938.0,99944.264,277.743,99995.667,4.633846986531637
2004-03-01 14:10:00,4.688,4.924,99932.0,99946.528,277.814,99995.607,4.70300964825384
2004-03-01 14:15:00,4.5280000000000005,4.69,99940.0,99948.792,277.792,99995.592,4.679194736572413
2004-03-01 14:20:00,4.67,4.478,99944.0,99951.056,277.852,99995.537,4.73735881723718
2004-03-01 14:25:00,4.744,4.202,99940.0,99953.319,277.824,99995.526,4.707547302044361
2004-03-01 14:30:00,4.512,4.779999999999999,99938.0,99955.583,277.878,99995.476,4.759713777056049
2004-03-01 14:35:00,4.69,4.851999999999999,99942.0,99957.847,277.851,99995.466,4.730902672833054
2004-03-01 14:40:00,4.676,5.052,99938.0,99960.111,277.908,99995.414,4.786067078917597
2004-03-01 14:45:00,4.802,5.279999999999999,99942.0,99962.375,277.88,99995.405,4.756256939754678
2004-03-01 14:50:00,5.05,4.692,99948.0,99964.639,277.935,99995.356,4.809422720176258
2004-03-01 14:55:00,4.796,4.18,99954.0,99966.903,277.905,99995.348,4.777613510255549
2004-03-01 15:00:00,4.529999999999999,4.328,99958.0,99969.167,278.077,99995.099,4.947628175997124
2004-03-01 15:05:00,4.576,4.678,99958.0,99971.771,278.055,99995.099,4.923554988422154
2004-03-01 15:10:00,4.587999999999999,4.756,99960.0,99974.375,278.071,99995.101,4.937486041471743
2004-03-01 15:15:00,4.666,4.4,99964.0,99976.979,278.003,99995.148,4.867448353433645
2004-03-01 15:20:00,4.58,4.46,99968.0,99979.583,278.028,99995.147,4.890377710916653
2004-03-01 15:25:00,4.746,4.546,99966.0,99982.188,277.968,99995.187,4.8283354165795345
2004-03-01 15:30:00,4.956,4.542,99966.0,99984.792,277.994,99995.184,4.852263243152493
2004-03-01 15:35:00,4.772,4.742,99972.0,99987.396,277.927,99995.227,4.783225247119731
2004-03-01 15:40:00,4.8740000000000006,4.93,99976.0,99990.0,277.946,99995.228,4.80015620887815
2004-03-01 15:45:00,4.742,4.732,99978.0,99992.604,277.875,99995.273,4.727121251028336
2004-03-01 15:50:00,4.688000000000001,4.448,99980.0,99995.208,277.894,99995.273,4.744051662958327
2004-03-01 15:55:00,4.79,4.476,99984.0,99997.812,277.82,99995.319,4.668019087983851
2004-03-01 16:00:00,4.869999999999999,4.43,99990.0,100000.417,277.84,99995.319,4.685948958168467
2004-03-01 16:05:00,4.804,4.444,99993.6,100006.118,277.752,99995.382,4.593471830832414
2004-03-01 16:10:00,4.658,4.454,99993.6,100011.819,277.765,99995.396,4.601954216036859
2004-03-01 16:15:00,4.684,4.276,99990.0,100017.521,277.675,99995.461,4.507482729547178
2004-03-01 16:20:00,4.682,4.19,99991.8,100023.222,277.688,99995.475,4.515966608350425
2004-03-01 16:25:00,4.646,4.112,99990.0,100028.924,277.594,99995.541,4.4175011136102285
2004-03-01 16:30:00,4.648000000000001,4.082,99997.2,100034.625,277.608,99995.554,4.4269856449678855
2004-03-01 16:35:00,4.71,4.048,99999.4,100040.326,277.513,99995.622,4.327527651193805
2004-03-01 16:40:00,4.748,4.002000000000001,100007.6,100046.028,277.531,99995.632,4.341009957573078
2004-03-01 16:45:00,4.706,4.038,100009.8,100051.729,277.434,99995.7,4.239557259308242
2004-03-01 16:50:00,4.62,4.168,100018.0,100057.431,277.455,99995.709,4.256039607035746
2004-03-01 16:55:00,4.642,4.238,100024.0,100063.132,277.356,99995.777,4.152592316948358
2004-03-01 17:00:00,4.616,4.08,100036.0,100068.833,277.38,99995.784,4.172074494966523
2004-03-01 17:05:00,4.54,3.982,100042.0,100074.514,277.288,99995.84,4.07563703206057
2004-03-01 17:10:00,4.518,3.898000000000001,100046.0,100080.194,277.32,99995.832,4.103123014448613
2004-03-01 17:15:00,4.43,3.78,100054.0,100085.875,277.221,99995.89,3.9996935304452563
2004-03-01 17:20:00,4.396,3.642,100064.0,100091.556,277.258,99995.88,4.032176479013856
2004-03-01 17:25:00,4.432,3.508,100068.0,100097.236,277.157,99995.938,3.9267532161228473
2004-03-01 17:30:00,4.398000000000001,3.552,100070.0,100102.917,277.201,99995.923,3.96623056222802
2004-03-01 17:35:00,4.376,3.588,100074.0,100108.597,277.097,99995.983,3.8578146841226157
2004-03-01 17:40:00,4.396,3.514,100084.0,100114.278,277.15,99995.963,3.906285235222697
2004-03-01 17:45:00,4.36,3.414,100090.0,100119.958,276.91,99996.101,3.661984115014718
2004-03-01 17:50:00,4.314,3.386,100096.0,100125.639,276.928,99996.107,3.6754902077893234
2004-03-01 17:55:00,4.272,3.4,100102.0,100131.319,276.817,99996.175,3.560095745191859
2004-03-01 18:00:00,4.224,3.45,100108.0,100137.0,276.917,99996.13,3.6555300463450635
2004-03-01 18:05:00,4.178,3.4520000000000004,100114.0,100143.667,276.803,99996.218,3.5363771686373298
2004-03-01 18:10:00,4.158,3.524,100118.0,100150.333,276.87,99996.217,3.598079707272632
2004-03-01 18:15:00,4.151999999999999,3.4200000000000004,100122.0,100157.0,276.732,99996.318,3.4549542244170652
2004-03-01 18:20:00,4.0840000000000005,3.41,100126.0,100163.667,276.784,99996.326,3.5016699868618844
2004-03-01 18:25:00,4.004,3.4200000000000004,100134.0,100170.333,276.645,99996.429,3.357555089187315
2004-03-01 18:30:00,3.992,3.506,100138.0,100177.0,276.701,99996.434,3.4082670058799636
2004-03-01 18:35:00,3.984,3.404,100146.0,100183.667,276.564,99996.535,3.266156364866845
2004-03-01 18:40:00,3.95,3.4300000000000006,100150.0,100190.333,276.622,99996.54,3.318868288695114
2004-03-01 18:45:00,3.97,3.276,100152.0,100197.0,276.485,99996.641,3.176765193352196
2004-03-01 18:50:00,3.924,3.22,100164.0,100203.667,276.543,99996.645,3.2294757487895254
2004-03-01 18:55:00,3.808,3.208,100172.0,100210.333,276.406,99996.747,3.087381776754455
2004-03-01 19:00:00,3.69,3.18,100178.0,100217.0,276.464,99996.751,3.1400925433177918
2004-03-01 19:05:00,3.648000000000001,3.186,100190.0,100222.806,276.299,99996.898,2.9707374210739204
2004-03-01 19:10:00,3.68,3.168,100200.0,100228.611,276.318,99996.956,2.985196777116414
2004-03-01 19:15:00,3.73,3.076,100206.0,100234.417,276.142,99997.111,2.804863821119284
2004-03-01 19:20:00,3.744,2.982,100210.0,100240.222,276.162,99997.169,2.820325115161097
2004-03-01 19:25:00,3.686,2.9240000000000004,100212.0,100246.028,275.987,99997.324,2.641000355881147
2004-03-01 19:30:00,3.65,2.816,100218.0,100251.833,276.009,99997.38,2.6584611850863666
2004-03-01 19:35:00,3.6,2.836,100226.0,100257.639,275.833,99997.536,2.4781467821032948
2004-03-01 19:40:00,3.5420000000000003,2.724,100230.0,100263.444,275.856,99997.592,2.496609336887161
2004-03-01 19:45:00,3.3880000000000003,2.632,100236.0,100269.25,275.679,99997.748,2.315304564101268
2004-03-01 19:50:00,3.294,2.406,100248.0,100275.056,275.702,99997.804,2.3337687844869492
2004-03-01 19:55:00,3.168,2.244,100250.0,100280.861,275.524,99997.961,2.1514752942827045
2004-03-01 20:00:00,3.07,2.306,100254.0,100286.667,275.549,99998.016,2.171939546675219
2004-03-01 20:05:00,2.968,2.334,100260.0,100291.083,275.384,99998.151,2.0037166143446257
2004-03-01 20:10:00,2.8760000000000003,2.17,100268.0,100295.5,275.429,99998.18,2.045235517162439
2004-03-01 20:15:00,2.818,2.048,100282.0,100299.917,275.267,99998.312,1.8800127849198702
2004-03-01 20:20:00,2.756,1.942,100288.0,100304.333,275.313,99998.34,1.9225315529721456
2004-03-01 20:25:00,2.7,1.858,100290.0,100308.75,275.15,99998.473,1.7563162991326067
2004-03-01 20:30:00,2.58,1.722,100294.0,100313.167,275.196,99998.5,1.7988342130237243
2004-03-01 20:35:00,2.442,1.64,100298.0,100317.583,275.033,99998.633,1.6326255852895883
2004-03-01 20:40:00,2.348,1.452,100284.0,100322.0,275.081,99998.659,1.6771415839490373
2004-03-01 20:45:00,2.324,1.392,100292.0,100326.417,274.917,99998.792,1.5099389252886226
2004-03-01 20:50:00,2.322,1.352,100312.0,100330.833,274.966,99998.818,1.555455413889888
2004-03-01 20:55:00,2.3280000000000003,1.242,100318.0,100335.25,274.802,99998.95,1.3882578112944088
2004-03-01 21:00:00,2.222,1.264,100324.0,100339.667,274.852,99998.975,1.4347723761684392
2004-03-01 21:05:00,2.176,1.258,100332.0,100340.486,274.671,99999.135,1.2534333552371208
2004-03-01 21:10:00,2.12,1.166,100334.0,100341.306,274.699,99999.19,1.2808078385373278
2004-03-01 21:15:00,1.984,0.986,100336.0,100342.125,274.512,99999.353,1.093478072455298
2004-03-01 21:20:00,1.894,0.958,100338.0,100342.944,274.542,99999.407,1.12285083818756
2004-03-01 21:25:00,1.846,0.984,100338.0,100343.764,274.356,99999.571,0.9365211540794576
2004-03-01 21:30:00,1.814,0.912,100340.0,100344.583,274.387,99999.624,0.9668923826216087
2004-03-01 21:35:00,1.684,0.908,100344.0,100345.403,274.2,99999.787,0.7795639555905609
2004-03-01 21:40:00,1.62,0.8859999999999999,100350.0,100346.222,274.232,99999.84,0.8109344230888382
2004-03-01 21:45:00,1.57,0.736,100344.0,100347.042,274.044,100000.004,0.6226088286174445
2004-03-01 21:50:00,1.506,0.55,100348.0,100347.861,274.078,100000.056,0.655976751467847
2004-03-01 21:55:00,1.47,0.4439999999999999,100348.0,100348.681,273.888,100000.221,0.4656549892255839
2004-03-01 22:00:00,1.414,0.3359999999999999,100344.0,100349.5,273.923,100000.273,0.5000221313088673
2004-03-01 22:05:00,1.338,0.306,100340.0,100349.347,273.726,100000.441,0.3034690810405323
2004-03-01 22:10:00,1.288,0.214,100340.0,100349.194,273.761,100000.493,0.33859416344762394
2004-03-01 22:15:00,1.264,0.218,100338.0,100349.042,273.572,100000.658,0.15002959294361062
2004-03-01 22:20:00,1.232,0.18,100346.0,100348.889,273.609,100000.707,0.18715030565192592
2004-03-01 22:25:00,1.2,0.0279999999999999,100350.0,100348.736,273.421,100000.87,-0.00041645810375712244
2004-03-01 22:30:00,1.178,-0.054,100352.0,100348.583,273.46,100000.919,0.0387022386615854
2004-03-01 22:35:00,1.096,-0.2339999999999999,100354.0,100348.431,273.271,100001.081,-0.1498655042553878
2004-03-01 22:40:00,1.036,-0.3299999999999999,100358.0,100348.278,273.312,100001.128,-0.1087503789638049
