Time,DXVAV SYS 1:DesPer 1:Des Heat Mass Flow [kg/s],DXVAV SYS 1:DesPer 1:Des Heat Cap [W],DXVAV SYS 1:DesPer 1:Des Cool Mass Flow [kg/s],DXVAV SYS 1:DesPer 1:Des Sens Cool Cap [W],DXVAV SYS 1:DesPer 1:Des Tot Cool Cap [W],DXVAV SYS 1:DesPer 2:Des Heat Mass Flow [kg/s],DXVAV SYS 1:DesPer 2:Des Heat Cap [W],DXVAV SYS 1:DesPer 2:Des Cool Mass Flow [kg/s],DXVAV SYS 1:DesPer 2:Des Sens Cool Cap [W],DXVAV SYS 1:DesPer 2:Des Tot Cool Cap [W],DXVAV SYS 2:DesPer 1:Des Heat Mass Flow [kg/s],DXVAV SYS 2:DesPer 1:Des Heat Cap [W],DXVAV SYS 2:DesPer 1:Des Cool Mass Flow [kg/s],DXVAV SYS 2:DesPer 1:Des Sens Cool Cap [W],DXVAV SYS 2:DesPer 1:Des Tot Cool Cap [W],DXVAV SYS 2:DesPer 2:Des Heat Mass Flow [kg/s],DXVAV SYS 2:DesPer 2:Des Heat Cap [W],DXVAV SYS 2:DesPer 2:Des Cool Mass Flow [kg/s],DXVAV SYS 2:DesPer 2:Des Sens Cool Cap [W],DXVAV SYS 2:DesPer 2:Des Tot Cool Cap [W],DXVAV SYS 3:DesPer 1:Des Heat Mass Flow [kg/s],DXVAV SYS 3:DesPer 1:Des Heat Cap [W],DXVAV SYS 3:DesPer 1:Des Cool Mass Flow [kg/s],DXVAV SYS 3:DesPer 1:Des Sens Cool Cap [W],DXVAV SYS 3:DesPer 1:Des Tot Cool Cap [W],DXVAV SYS 3:DesPer 2:Des Heat Mass Flow [kg/s],DXVAV SYS 3:DesPer 2:Des Heat Cap [W],DXVAV SYS 3:DesPer 2:Des Cool Mass Flow [kg/s],DXVAV SYS 3:DesPer 2:Des Sens Cool Cap [W],DXVAV SYS 3:DesPer 2:Des Tot Cool Cap [W]
00:05:00,3.941400E+00,0.000000E+00,3.941400E+00,3.791237E+04,1.333070E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.791237E+04,1.333070E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.791237E+04,1.333070E+05,4.253169E+00,1.177494E+05,3.941400E+00,0.000000E+00,0.000000E+00
00:10:00,3.941400E+00,0.000000E+00,3.941400E+00,3.770048E+04,1.325037E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.770048E+04,1.325037E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.770048E+04,1.325037E+05,4.253178E+00,1.177493E+05,3.941400E+00,0.000000E+00,0.000000E+00
00:15:00,3.941400E+00,0.000000E+00,3.941400E+00,3.748859E+04,1.317022E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.748859E+04,1.317022E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.748859E+04,1.317022E+05,4.253188E+00,1.177492E+05,3.941400E+00,0.000000E+00,0.000000E+00
00:20:00,3.941400E+00,0.000000E+00,3.941400E+00,3.727670E+04,1.309026E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.727670E+04,1.309026E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.727670E+04,1.309026E+05,4.253197E+00,1.177491E+05,3.941400E+00,0.000000E+00,0.000000E+00
00:25:00,3.941400E+00,0.000000E+00,3.941400E+00,3.706481E+04,1.301047E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.706481E+04,1.301047E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.706481E+04,1.301047E+05,4.253206E+00,1.177490E+05,3.941400E+00,0.000000E+00,0.000000E+00
00:30:00,3.941400E+00,0.000000E+00,3.941400E+00,3.685292E+04,1.293086E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.685292E+04,1.293086E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.685292E+04,1.293086E+05,4.253215E+00,1.177489E+05,3.941400E+00,0.000000E+00,0.000000E+00
00:35:00,3.941400E+00,0.000000E+00,3.941400E+00,3.664103E+04,1.285144E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.664103E+04,1.285144E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.664103E+04,1.285144E+05,4.253224E+00,1.177488E+05,3.941400E+00,0.000000E+00,0.000000E+00
00:40:00,3.941400E+00,0.000000E+00,3.941400E+00,3.642914E+04,1.277219E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.642914E+04,1.277219E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.642914E+04,1.277219E+05,4.253233E+00,1.177487E+05,3.941400E+00,0.000000E+00,0.000000E+00
00:45:00,3.941400E+00,0.000000E+00,3.941400E+00,3.621725E+04,1.269312E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.621725E+04,1.269312E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.621725E+04,1.269312E+05,4.253242E+00,1.177486E+05,3.941400E+00,0.000000E+00,0.000000E+00
00:50:00,3.941400E+00,0.000000E+00,3.941400E+00,3.600536E+04,1.261423E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.600536E+04,1.261423E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.600536E+04,1.261423E+05,4.253250E+00,1.177485E+05,3.941400E+00,0.000000E+00,0.000000E+00
00:55:00,3.941400E+00,0.000000E+00,3.941400E+00,3.579347E+04,1.253551E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.579347E+04,1.253551E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.579347E+04,1.253551E+05,4.253259E+00,1.177484E+05,3.941400E+00,0.000000E+00,0.000000E+00
01:00:00,3.941400E+00,0.000000E+00,3.941400E+00,3.558158E+04,1.245697E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.558158E+04,1.245697E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.558158E+04,1.245697E+05,4.253268E+00,1.177483E+05,3.941400E+00,0.000000E+00,0.000000E+00
01:05:00,3.941400E+00,0.000000E+00,3.941400E+00,3.544032E+04,1.240471E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.544032E+04,1.240471E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.544032E+04,1.240471E+05,4.253276E+00,1.177482E+05,3.941400E+00,0.000000E+00,0.000000E+00
01:10:00,3.941400E+00,0.000000E+00,3.941400E+00,3.529906E+04,1.235253E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.529906E+04,1.235253E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.529906E+04,1.235253E+05,4.253285E+00,1.177482E+05,3.941400E+00,0.000000E+00,0.000000E+00
01:15:00,3.941400E+00,0.000000E+00,3.941400E+00,3.515780E+04,1.230043E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.515780E+04,1.230043E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.515780E+04,1.230043E+05,4.253293E+00,1.177481E+05,3.941400E+00,0.000000E+00,0.000000E+00
01:20:00,3.941400E+00,0.000000E+00,3.941400E+00,3.501654E+04,1.224840E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.501654E+04,1.224840E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.501654E+04,1.224840E+05,4.253301E+00,1.177480E+05,3.941400E+00,0.000000E+00,0.000000E+00
01:25:00,3.941400E+00,0.000000E+00,3.941400E+00,3.487528E+04,1.219645E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.487528E+04,1.219645E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.487528E+04,1.219645E+05,4.253310E+00,1.177479E+05,3.941400E+00,0.000000E+00,0.000000E+00
01:30:00,3.941400E+00,0.000000E+00,3.941400E+00,3.473402E+04,1.214458E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.473402E+04,1.214458E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.473402E+04,1.214458E+05,4.253318E+00,1.177478E+05,3.941400E+00,0.000000E+00,0.000000E+00
01:35:00,3.941400E+00,0.000000E+00,3.941400E+00,3.459276E+04,1.209278E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.459276E+04,1.209278E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.459276E+04,1.209278E+05,4.253326E+00,1.177477E+05,3.941400E+00,0.000000E+00,0.000000E+00
01:40:00,3.941400E+00,0.000000E+00,3.941400E+00,3.445151E+04,1.204107E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.445151E+04,1.204107E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.445151E+04,1.204107E+05,4.253334E+00,1.177476E+05,3.941400E+00,0.000000E+00,0.000000E+00
01:45:00,3.941400E+00,0.000000E+00,3.941400E+00,3.431025E+04,1.198943E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.431025E+04,1.198943E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.431025E+04,1.198943E+05,4.253342E+00,1.177475E+05,3.941400E+00,0.000000E+00,0.000000E+00
01:50:00,3.941400E+00,0.000000E+00,3.941400E+00,3.416899E+04,1.193786E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.416899E+04,1.193786E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.416899E+04,1.193786E+05,4.253350E+00,1.177474E+05,3.941400E+00,0.000000E+00,0.000000E+00
01:55:00,3.941400E+00,0.000000E+00,3.941400E+00,3.402773E+04,1.188638E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.402773E+04,1.188638E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.402773E+04,1.188638E+05,4.253358E+00,1.177473E+05,3.941400E+00,0.000000E+00,0.000000E+00
02:00:00,3.941400E+00,0.000000E+00,3.941400E+00,3.388647E+04,1.183497E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.388647E+04,1.183497E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.388647E+04,1.183497E+05,4.253366E+00,1.177473E+05,3.941400E+00,0.000000E+00,0.000000E+00
02:05:00,3.941400E+00,0.000000E+00,3.941400E+00,3.378052E+04,1.179646E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.378052E+04,1.179646E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.378052E+04,1.179646E+05,4.253373E+00,1.177472E+05,3.941400E+00,0.000000E+00,0.000000E+00
02:10:00,3.941400E+00,0.000000E+00,3.941400E+00,3.367458E+04,1.175800E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.367458E+04,1.175800E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.367458E+04,1.175800E+05,4.253381E+00,1.177471E+05,3.941400E+00,0.000000E+00,0.000000E+00
02:15:00,3.941400E+00,0.000000E+00,3.941400E+00,3.356863E+04,1.171958E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.356863E+04,1.171958E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.356863E+04,1.171958E+05,4.253389E+00,1.177470E+05,3.941400E+00,0.000000E+00,0.000000E+00
02:20:00,3.941400E+00,0.000000E+00,3.941400E+00,3.346269E+04,1.168120E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.346269E+04,1.168120E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.346269E+04,1.168120E+05,4.253396E+00,1.177469E+05,3.941400E+00,0.000000E+00,0.000000E+00
02:25:00,3.941400E+00,0.000000E+00,3.941400E+00,3.335674E+04,1.164286E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.335674E+04,1.164286E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.335674E+04,1.164286E+05,4.253404E+00,1.177468E+05,3.941400E+00,0.000000E+00,0.000000E+00
02:30:00,3.941400E+00,0.000000E+00,3.941400E+00,3.325080E+04,1.160457E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.325080E+04,1.160457E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.325080E+04,1.160457E+05,4.253411E+00,1.177468E+05,3.941400E+00,0.000000E+00,0.000000E+00
02:35:00,3.941400E+00,0.000000E+00,3.941400E+00,3.314485E+04,1.156632E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.314485E+04,1.156632E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.314485E+04,1.156632E+05,4.253418E+00,1.177467E+05,3.941400E+00,0.000000E+00,0.000000E+00
02:40:00,3.941400E+00,0.000000E+00,3.941400E+00,3.303891E+04,1.152812E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.303891E+04,1.152812E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.303891E+04,1.152812E+05,4.253426E+00,1.177466E+05,3.941400E+00,0.000000E+00,0.000000E+00
02:45:00,3.941400E+00,0.000000E+00,3.941400E+00,3.293296E+04,1.148995E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.293296E+04,1.148995E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.293296E+04,1.148995E+05,4.253433E+00,1.177465E+05,3.941400E+00,0.000000E+00,0.000000E+00
02:50:00,3.941400E+00,0.000000E+00,3.941400E+00,3.282702E+04,1.145183E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.282702E+04,1.145183E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.282702E+04,1.145183E+05,4.253440E+00,1.177464E+05,3.941400E+00,0.000000E+00,0.000000E+00
02:55:00,3.941400E+00,0.000000E+00,3.941400E+00,3.272107E+04,1.141375E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.272107E+04,1.141375E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.272107E+04,1.141375E+05,4.253447E+00,1.177464E+05,3.941400E+00,0.000000E+00,0.000000E+00
03:00:00,3.941400E+00,0.000000E+00,3.941400E+00,3.261513E+04,1.137571E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.261513E+04,1.137571E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.261513E+04,1.137571E+05,4.253455E+00,1.177463E+05,3.941400E+00,0.000000E+00,0.000000E+00
03:05:00,3.941400E+00,0.000000E+00,3.941400E+00,3.250919E+04,1.133772E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.250919E+04,1.133772E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.250919E+04,1.133772E+05,4.253462E+00,1.177462E+05,3.941400E+00,0.000000E+00,0.000000E+00
03:10:00,3.941400E+00,0.000000E+00,3.941400E+00,3.240324E+04,1.129977E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.240324E+04,1.129977E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.240324E+04,1.129977E+05,4.253469E+00,1.177461E+05,3.941400E+00,0.000000E+00,0.000000E+00
03:15:00,3.941400E+00,0.000000E+00,3.941400E+00,3.229730E+04,1.126186E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.229730E+04,1.126186E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.229730E+04,1.126186E+05,4.253476E+00,1.177460E+05,3.941400E+00,0.000000E+00,0.000000E+00
03:20:00,3.941400E+00,0.000000E+00,3.941400E+00,3.219135E+04,1.122399E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.219135E+04,1.122399E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.219135E+04,1.122399E+05,4.253482E+00,1.177460E+05,3.941400E+00,0.000000E+00,0.000000E+00
03:25:00,3.941400E+00,0.000000E+00,3.941400E+00,3.208541E+04,1.118616E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.208541E+04,1.118616E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.208541E+04,1.118616E+05,4.253489E+00,1.177459E+05,3.941400E+00,0.000000E+00,0.000000E+00
03:30:00,3.941400E+00,0.000000E+00,3.941400E+00,3.197946E+04,1.114838E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.197946E+04,1.114838E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.197946E+04,1.114838E+05,4.253496E+00,1.177458E+05,3.941400E+00,0.000000E+00,0.000000E+00
03:35:00,3.941400E+00,0.000000E+00,3.941400E+00,3.187352E+04,1.111064E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.187352E+04,1.111064E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.187352E+04,1.111064E+05,4.253503E+00,1.177457E+05,3.941400E+00,0.000000E+00,0.000000E+00
03:40:00,3.941400E+00,0.000000E+00,3.941400E+00,3.176757E+04,1.107294E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.176757E+04,1.107294E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.176757E+04,1.107294E+05,4.253510E+00,1.177457E+05,3.941400E+00,0.000000E+00,0.000000E+00
03:45:00,3.941400E+00,0.000000E+00,3.941400E+00,3.166163E+04,1.103528E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.166163E+04,1.103528E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.166163E+04,1.103528E+05,4.253516E+00,1.177456E+05,3.941400E+00,0.000000E+00,0.000000E+00
03:50:00,3.941400E+00,0.000000E+00,3.941400E+00,3.155568E+04,1.099766E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.155568E+04,1.099766E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.155568E+04,1.099766E+05,4.253523E+00,1.177455E+05,3.941400E+00,0.000000E+00,0.000000E+00
03:55:00,3.941400E+00,0.000000E+00,3.941400E+00,3.144974E+04,1.096009E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.144974E+04,1.096009E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.144974E+04,1.096009E+05,4.253529E+00,1.177455E+05,3.941400E+00,0.000000E+00,0.000000E+00
04:00:00,3.941400E+00,0.000000E+00,3.941400E+00,3.134379E+04,1.092255E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.134379E+04,1.092255E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.134379E+04,1.092255E+05,4.253536E+00,1.177454E+05,3.941400E+00,0.000000E+00,0.000000E+00
04:05:00,3.941400E+00,0.000000E+00,3.941400E+00,3.127316E+04,1.089755E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.127316E+04,1.089755E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.127316E+04,1.089755E+05,4.253543E+00,1.177453E+05,3.941400E+00,0.000000E+00,0.000000E+00
04:10:00,3.941400E+00,0.000000E+00,3.941400E+00,3.120253E+04,1.087258E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.120253E+04,1.087258E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.120253E+04,1.087258E+05,4.253549E+00,1.177452E+05,3.941400E+00,0.000000E+00,0.000000E+00
04:15:00,3.941400E+00,0.000000E+00,3.941400E+00,3.113190E+04,1.084761E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.113190E+04,1.084761E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.113190E+04,1.084761E+05,4.253555E+00,1.177452E+05,3.941400E+00,0.000000E+00,0.000000E+00
04:20:00,3.941400E+00,0.000000E+00,3.941400E+00,3.106127E+04,1.082267E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.106127E+04,1.082267E+05,3.941400E+00,1.211928E+05,3.941400E+00,0.000000E+00,0.000000E+00,3.941400E+00,0.000000E+00,3.941400E+00,3.106127E+04,1.082267E+05,4.253562E+00,1.177451E+05,3.941400E+00,0.000000E+00,0.000000E+00
