cur_datetime,canTemp,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,
2004-06-01 13:50:00,300.173,58.800,319.830,306.695,320.149,296.950,99600.000,
2004-06-01 13:55:00,300.200,59.104,319.813,306.801,320.081,297.000,99600.000,
2004-06-01 14:00:00,300.354,60.456,319.659,306.843,320.011,297.050,99600.000,
2004-06-01 14:05:00,300.398,61.061,319.392,306.933,319.899,297.142,99600.000,
2004-06-01 14:10:00,300.448,61.349,319.088,306.919,319.988,297.233,99600.000,
2004-06-01 14:15:00,300.565,61.787,318.766,306.889,320.135,297.325,99600.000,
2004-06-01 14:20:00,300.725,62.332,318.432,306.856,320.287,297.417,99600.000,
2004-06-01 14:25:00,300.908,62.924,318.081,306.822,320.490,297.508,99600.000,
2004-06-01 14:30:00,301.051,63.308,317.649,306.799,320.519,297.600,99600.000,
2004-06-01 14:35:00,301.194,63.696,317.184,306.778,320.559,297.692,99600.000,
2004-06-01 14:40:00,301.301,64.000,316.684,306.746,320.584,297.783,99600.000,
2004-06-01 14:45:00,301.435,64.318,316.174,306.719,320.587,297.875,99600.000,
2004-06-01 14:50:00,301.525,64.539,315.635,306.678,320.572,297.967,99600.000,
2004-06-01 14:55:00,301.636,64.829,315.089,306.639,320.542,298.058,99600.000,
2004-06-01 15:00:00,301.696,68.048,314.588,306.629,320.501,298.150,99600.000,
2004-06-01 15:05:00,301.704,68.659,314.074,306.609,320.426,298.058,99600.000,
2004-06-01 15:10:00,301.655,68.709,313.532,306.568,320.274,297.967,99600.000,
2004-06-01 15:15:00,301.381,68.189,312.896,306.441,320.042,297.875,99600.000,
2004-06-01 15:20:00,301.227,67.950,312.261,306.322,319.832,297.783,99600.000,
2004-06-01 15:25:00,301.333,68.418,311.700,306.285,319.635,297.692,99600.000,
2004-06-01 15:30:00,301.360,68.626,311.111,306.230,319.331,297.600,99600.000,
2004-06-01 15:35:00,301.059,68.000,310.400,306.065,318.881,297.508,99600.000,
2004-06-01 15:40:00,300.907,67.724,309.689,305.909,318.495,297.417,99600.000,
2004-06-01 15:45:00,300.975,68.043,309.031,305.814,318.109,297.325,99600.000,
2004-06-01 15:50:00,300.846,67.825,308.317,305.675,317.633,297.233,99600.000,
2004-06-01 15:55:00,300.519,67.135,307.513,305.460,317.082,297.142,99600.000,
2004-06-01 16:00:00,300.429,138.002,306.915,305.460,316.616,297.050,99600.000,
2004-06-01 16:05:00,300.660,141.527,306.545,305.697,316.199,296.958,99600.000,
2004-06-01 16:10:00,300.442,141.435,306.131,305.896,315.641,296.867,99600.000,
2004-06-01 16:15:00,299.946,69.901,305.635,306.020,315.082,296.775,99600.000,
2004-06-01 16:20:00,299.269,68.673,305.058,306.063,314.524,296.683,99600.000,
2004-06-01 16:25:00,298.726,67.701,304.488,306.111,313.991,296.592,99600.000,
2004-06-01 16:30:00,298.108,66.586,303.900,306.136,313.453,296.500,99600.000,
2004-06-01 16:35:00,297.504,65.454,303.306,306.150,312.928,296.408,99600.000,
2004-06-01 16:40:00,297.275,65.281,302.823,306.272,312.474,296.317,99600.000,
2004-06-01 16:45:00,297.303,65.718,302.349,306.434,312.066,296.225,99600.000,
2004-06-01 16:50:00,297.309,66.113,301.992,306.690,311.612,296.133,99600.000,
2004-06-01 16:55:00,297.285,66.520,301.675,306.974,311.134,296.042,99600.000,
2004-06-01 17:00:00,297.229,70.136,301.400,307.344,310.619,295.950,99600.000,
2004-06-01 17:05:00,297.107,71.095,301.128,307.733,310.056,295.767,99600.000,
2004-06-01 17:10:00,296.970,71.556,300.860,308.134,309.483,295.583,99600.000,
2004-06-01 17:15:00,296.874,72.108,300.609,308.559,308.878,295.400,99600.000,
2004-06-01 17:20:00,296.842,72.923,300.383,309.013,308.291,295.217,99600.000,
2004-06-01 17:25:00,296.861,73.814,300.183,309.493,307.671,295.033,99600.000,
2004-06-01 17:30:00,296.896,74.569,299.984,309.832,306.937,294.850,99600.000,
2004-06-01 17:35:00,296.898,75.193,299.781,310.091,306.241,294.667,99600.000,
2004-06-01 17:40:00,296.891,75.689,299.575,310.279,305.495,294.483,99600.000,
2004-06-01 17:45:00,297.476,78.284,299.516,310.581,304.832,294.300,99600.000,
2004-06-01 17:50:00,297.758,79.452,299.435,310.783,304.144,294.117,99600.000,
2004-06-01 17:55:00,297.269,78.225,299.171,310.687,303.319,293.933,99600.000,
2004-06-01 18:00:00,296.425,75.407,298.716,310.322,302.389,293.750,99600.000,
2004-06-01 18:05:00,296.007,74.212,298.264,309.914,301.476,293.467,99600.000,
2004-06-01 18:10:00,295.789,73.485,297.841,309.478,300.655,293.183,99600.000,
2004-06-01 18:15:00,295.575,72.781,297.425,308.980,299.822,292.900,99600.000,
2004-06-01 18:20:00,295.282,71.778,296.994,308.396,298.987,292.617,99600.000,
2004-06-01 18:25:00,294.985,70.803,296.558,307.742,298.175,292.333,99600.000,
2004-06-01 18:30:00,294.679,69.716,296.113,307.029,297.369,292.050,99600.000,
2004-06-01 18:35:00,294.392,68.701,295.671,306.270,296.589,291.767,99600.000,
2004-06-01 18:40:00,294.095,67.549,295.229,305.423,295.818,291.483,99600.000,
2004-06-01 18:45:00,293.807,66.330,294.806,304.278,295.076,291.200,99600.000,
2004-06-01 18:50:00,293.501,64.945,294.329,303.087,294.340,290.917,99600.000,
2004-06-01 18:55:00,293.202,63.652,293.883,301.901,293.638,290.633,99600.000,
2004-06-01 19:00:00,292.895,61.740,293.461,300.729,292.966,290.350,99600.000,
2004-06-01 19:05:00,292.629,60.253,293.064,299.547,292.341,290.075,99600.000,
2004-06-01 19:10:00,292.374,57.908,292.486,296.682,291.457,289.800,99600.000,
2004-06-01 19:15:00,292.094,56.551,292.076,295.265,290.859,289.525,99600.000,
2004-06-01 19:20:00,291.835,55.474,291.727,294.251,290.267,289.250,99600.000,
2004-06-01 19:25:00,291.609,54.548,291.421,293.468,289.758,288.975,99600.000,
2004-06-01 19:30:00,291.388,53.620,291.143,292.835,289.249,288.700,99600.000,
2004-06-01 19:35:00,291.184,52.791,290.890,292.311,288.805,288.425,99600.000,
2004-06-01 19:40:00,290.979,51.942,290.653,291.862,288.361,288.150,99600.000,
2004-06-01 19:45:00,290.790,51.183,290.434,291.474,287.970,287.875,99600.000,
2004-06-01 19:50:00,290.603,50.464,290.226,291.131,287.578,287.600,99600.000,
2004-06-01 19:55:00,290.432,49.743,290.031,290.825,287.230,287.325,99600.000,
2004-06-01 20:00:00,290.889,49.771,290.014,290.718,286.855,287.050,99600.000,
2004-06-01 20:05:00,291.350,49.859,290.074,290.703,286.531,286.908,99600.000,
2004-06-01 20:10:00,291.436,49.637,290.071,290.637,286.266,286.767,99600.000,
2004-06-01 20:15:00,291.364,49.064,290.010,290.525,286.030,286.625,99600.000,
2004-06-01 20:20:00,291.259,48.443,289.918,290.389,285.764,286.483,99600.000,
2004-06-01 20:25:00,291.163,47.865,289.812,290.246,285.506,286.342,99600.000,
2004-06-01 20:30:00,291.094,47.372,289.705,290.106,285.238,286.200,99600.000,
2004-06-01 20:35:00,291.051,46.951,289.603,289.975,284.960,286.058,99600.000,
2004-06-01 20:40:00,291.030,46.588,289.507,289.856,284.676,285.917,99600.000,
2004-06-01 20:45:00,291.025,46.275,289.418,289.747,284.382,285.775,99600.000,
2004-06-01 20:50:00,291.033,46.002,289.338,289.648,284.086,285.633,99600.000,
2004-06-01 20:55:00,291.056,45.774,289.265,289.560,283.781,285.492,99600.000,
2004-06-01 21:00:00,291.092,42.324,289.198,289.480,283.467,285.350,99600.000,
2004-06-01 21:05:00,291.141,41.544,289.138,289.408,283.141,285.400,99600.000,
2004-06-01 21:10:00,291.232,41.330,289.095,289.355,282.809,285.450,99600.000,
2004-06-01 21:15:00,291.359,41.238,289.069,289.321,282.458,285.500,99600.000,
2004-06-01 21:20:00,291.515,41.249,289.062,289.307,282.105,285.550,99600.000,
2004-06-01 21:25:00,291.692,41.345,289.071,289.311,281.737,285.600,99600.000,
2004-06-01 21:30:00,291.885,41.506,289.094,289.330,281.372,285.650,99600.000,
2004-06-01 21:35:00,292.090,41.719,289.129,289.362,280.997,285.700,99600.000,
2004-06-01 21:40:00,292.301,41.959,289.174,289.404,280.625,285.750,99600.000,
2004-06-01 21:45:00,292.516,42.226,289.226,289.455,280.248,285.800,99600.000,
2004-06-01 21:50:00,292.734,42.506,289.285,289.513,279.872,285.850,99600.000,
2004-06-01 21:55:00,292.957,42.817,289.349,289.578,279.495,285.900,99600.000,
2004-06-01 22:00:00,293.159,40.154,289.462,289.692,279.276,285.950,99600.000,
2004-06-01 22:05:00,293.310,39.159,289.581,289.812,279.107,285.992,99600.000,
2004-06-01 22:10:00,293.395,38.986,289.689,289.921,278.943,286.033,99600.000,
2004-06-01 22:15:00,293.172,38.059,289.709,289.940,278.877,286.075,99600.000,
2004-06-01 22:20:00,292.416,35.774,289.548,289.772,278.825,286.117,99600.000,
2004-06-01 22:25:00,291.547,33.177,289.279,289.494,278.888,286.158,99600.000,
2004-06-01 22:30:00,290.964,31.255,289.027,289.233,278.914,286.200,99600.000,
2004-06-01 22:35:00,290.612,29.926,288.826,289.025,278.995,286.242,99600.000,
2004-06-01 22:40:00,290.356,28.848,288.665,288.857,279.097,286.283,99600.000,
2004-06-01 22:45:00,290.132,27.868,288.531,288.717,279.267,286.325,99600.000,
2004-06-01 22:50:00,289.927,26.958,288.417,288.599,279.448,286.367,99600.000,
2004-06-01 22:55:00,289.745,26.128,288.323,288.499,279.699,286.408,99600.000,
2004-06-01 23:00:00,289.584,22.964,288.212,288.382,279.843,286.450,99600.000,
2004-06-01 23:05:00,289.459,21.399,288.106,288.270,280.017,286.450,99600.000,
2004-06-01 23:10:00,289.387,20.733,288.016,288.174,280.150,286.450,99600.000,
2004-06-01 23:15:00,289.369,20.222,287.946,288.099,280.240,286.450,99600.000,
2004-06-01 23:20:00,289.381,19.801,287.896,288.044,280.314,286.450,99600.000,
2004-06-01 23:25:00,289.418,19.449,287.864,288.007,280.342,286.450,99600.000,
2004-06-01 23:30:00,289.468,19.148,287.847,287.985,280.367,286.450,99600.000,
2004-06-01 23:35:00,289.533,18.897,287.845,287.977,280.352,286.450,99600.000,
2004-06-01 23:40:00,289.611,18.692,287.856,287.983,280.334,286.450,99600.000,
2004-06-01 23:45:00,289.704,18.534,287.880,288.002,280.283,286.450,99600.000,
2004-06-01 23:50:00,289.811,18.422,287.918,288.033,280.233,286.450,99600.000,
2004-06-01 23:55:00,289.933,18.359,287.968,288.077,280.156,286.450,99600.000,
2004-06-02 00:00:00,290.067,17.761,288.026,288.134,280.113,286.450,99600.000,
2004-06-02 00:05:00,290.175,17.549,288.083,288.190,280.061,286.450,99600.000,
2004-06-02 00:10:00,290.248,17.411,288.130,288.238,280.017,286.450,99600.000,
2004-06-02 00:15:00,290.282,17.198,288.164,288.272,279.985,286.450,99600.000,
2004-06-02 00:20:00,290.281,16.917,288.182,288.292,279.961,286.450,99600.000,
2004-06-02 00:25:00,290.260,16.588,288.187,288.297,279.949,286.450,99600.000,
2004-06-02 00:30:00,290.228,16.252,288.181,288.293,279.935,286.450,99600.000,
2004-06-02 00:35:00,290.193,15.917,288.169,288.282,279.929,286.450,99600.000,
2004-06-02 00:40:00,290.157,15.586,288.152,288.266,279.923,286.450,99600.000,
2004-06-02 00:45:00,290.121,15.248,288.132,288.247,279.924,286.450,99600.000,
2004-06-02 00:50:00,290.083,14.917,288.108,288.225,279.926,286.450,99600.000,
2004-06-02 00:55:00,290.045,14.590,288.083,288.201,279.935,286.450,99600.000,
2004-06-02 01:00:00,290.005,14.025,288.062,288.180,279.944,286.450,99600.000,
2004-06-02 01:05:00,289.927,13.580,288.032,288.149,279.959,286.450,99600.000,
2004-06-02 01:10:00,289.803,13.162,287.986,288.101,279.982,286.450,99600.000,
2004-06-02 01:15:00,289.646,12.676,287.924,288.037,280.020,286.450,99600.000,
2004-06-02 01:20:00,289.480,12.203,287.850,287.960,280.065,286.450,99600.000,
2004-06-02 01:25:00,289.325,11.804,287.773,287.880,280.123,286.450,99600.000,
2004-06-02 01:30:00,289.186,11.436,287.696,287.800,280.181,286.450,99600.000,
2004-06-02 01:35:00,289.060,11.172,287.621,287.722,280.254,286.450,99600.000,
2004-06-02 01:40:00,288.945,10.949,287.549,287.647,280.331,286.450,99600.000,
2004-06-02 01:45:00,288.836,10.754,287.479,287.575,280.426,286.450,99600.000,
2004-06-02 01:50:00,288.734,10.568,287.412,287.506,280.524,286.450,99600.000,
2004-06-02 01:55:00,288.638,10.390,287.349,287.441,280.639,286.450,99600.000,
2004-06-02 02:00:00,288.548,10.138,287.287,287.376,280.741,286.450,99600.000,
2004-06-02 02:05:00,288.478,9.980,287.232,287.318,280.856,286.408,99600.000,
2004-06-02 02:10:00,288.428,9.846,287.185,287.268,280.946,286.367,99600.000,
2004-06-02 02:15:00,288.401,9.735,287.149,287.228,281.022,286.325,99600.000,
2004-06-02 02:20:00,288.387,9.638,287.121,287.198,281.089,286.283,99600.000,
2004-06-02 02:25:00,288.383,9.553,287.102,287.176,281.137,286.242,99600.000,
2004-06-02 02:30:00,288.385,9.476,287.089,287.160,281.184,286.200,99600.000,
2004-06-02 02:35:00,288.392,9.406,287.082,287.151,281.213,286.158,99600.000,
2004-06-02 02:40:00,288.404,9.342,287.081,287.146,281.241,286.117,99600.000,
2004-06-02 02:45:00,288.422,9.281,287.084,287.147,281.254,286.075,99600.000,
